甘孜藏族自治州,111.3,109.2,110.1,110.1,110.1
凉山彝族自治州,506.9,503.9,512.4,521.3,530.8
贵阳市,382.9,391.79,401,408.31,418.452
六盘水市,328.3,333.4,340,341.56,348.5475
遵义市,787,793.35,802,805.15,812.7476
安顺市,290,296.49,300,300.54,304.4439
黔南布依族苗族自治州,406.08,414.03,417.28,419.89,423.9411
黔东南苗族侗族自治州,466.2,473.54,477.43,475.99,481.1876
毕节市（2011年前为毕节地区）,880.8,904.2,917,922.64,930.2819
铜仁市（2011年前为铜仁地区）,432.3,436.83,441,440.24,443.8555
黔西南布依族苗族自治州,351.87,351.68,357.63,360.61,365.172
昆明市,662.6,667.7,672.8,678.3,685
昭通市,538.7,543,547.5,553.7,559.1
曲靖市,600.9,604.7,608.4,612.2,615.54
玉溪市,235.1,236.2,237.5,238.1,238.6
红河哈尼族彝族自治州,462,465,468.1,471.3,474.4
文山壮族苗族自治州,359.3,360.7,362.1,363.6,365.4
普洱市（2007年前为思茅市、思茅地区）,259.4,260.5,261.7,262.7,263.7
西双版纳傣族自治州,115.7,116.4,117.2,118,118.8
楚雄彝族自治州,272.8,273.3,273.9,274.4,274.8
大理白族自治州,352.7,354.4,356.3,358.4,359.93
保山市,256.7,258.1,259.7,261.4,262.7
德宏傣族景颇族自治州,126.4,127.9,129.4,130.9,131.6
丽江市,127.5,128,128.5,129,129.6
怒江傈傈族自治州,54.1,54.2,54.4,54.7,55.3
迪庆藏族自治州,40.7,40.8,41,41.2,41.4
临沧市（2003年前为临沧地区）,249.3,250.9,252,252.6,253.6
拉萨市,52.7,53.03,54,54,55
西安市,815.3,815.66,825,906,987
铜川市,84.1,83.64,84,83,80
宝鸡市,383.8,384.54,384,381,378
咸阳市,526.7,527.59,530,468,460
渭南市,561.4,556.72,557,556,546
汉中市,384.1,385.21,384,382,381
安康市,306.2,304.8,304,305,304
商洛市,251.7,251.01,253,253,251
延安市,234.3,235.5,237,238,234
榆林市,373.8,377.46,382,385,384
兰州市,374.7,321.9,324,326,328
嘉峪关市,24.1,20.25,21,21,21
金昌市,47,45.69,46,46,45
白银市,177.9,180.76,182,182,182
天水市,364.5,367.17,371,371,372
酒泉市,111.2,111.54,112,99,99
张掖市,129.7,130.07,131,131,131
武威市,188.9,190.04,191,190,189
定西市,301.4,300.87,303,303,304
陇南市（2004年前为陇南地区）,283.2,285.76,288,287,288
平凉市,233.7,233.08,234,234,234
庆阳市,265.5,267.31,270,270,270
西宁市,202.6369,201.3583,203.2837,205.5817,207.3822
海东市(2013年前为海东地区）,172.3675,170.0191,171.2919,171.9789,172.6313
海西蒙古族藏族自治州,41.2461,40.2069,40.4275,40.5658,40.4892
海南藏族自治州,47.0776,46.6921,46.8984,47.2849,47.0309
海北藏族自治州,29.6615,29.7001,29.5805,29.6762,29.5609
黄南藏族自治州,27.3485,27.0557,27.4766,27.9135,27.8523
玉树藏族自治州,40.4636,39.1853,40.3656,40.9613,41.4476
果洛藏族自治州,19.3628,19.7212,20.3406,20.7255,20.3793
银川市,196,179.23,184,189,193
石嘴山市,76.5,74.53,75,74,74
吴忠市,143.5,140.41,142,143,144
中卫市,122.2,120.17,121,122,122
固原市,153.3,149.77,150,151,151
乌鲁木齐市,266.91,266.83,267.87,222.62,222.26
克拉玛依市,29.58,29.97,30.45,30.74,30.77
石河子市,63.72,63.26,57.38,59.25,59.3
伊犁哈萨克自治州,473.64,469.63,466.21,461.7,458.26
塔城地区,105.15,102.42,101.69,100.9,99.25
阿勒泰地区,67.58,66.8,67.2,67.16,65.95
博尔塔拉蒙古自治州,49.39,47.97,47.76,47.54,47.85
昌吉回族自治州,141.26,139.28,140.1,140.61,139.37
巴音郭楞蒙古自治州,139.87,139.38,122.95,124.13,124.21
阿克苏地区,253.05,253.05,250.83,254.58,256.17
